,Tweet_text,emotion
3471,realdonaldtrump gop rnc speakerryan cnnpolitics ..yrs ago 1950s politicians opposing equal,sadness
3472,liberal politicians continue 2 lie 2 constituents would raise minimum wage get women equal pay never,sadness
3473,girls wanna fun (and start companies) (and research) (and politicians) (and equal,sadness
3474,hillaryclinton ever heard equal pay act 1963? don't sneaky slimy greasy politicians like enforce,sadness
3475,even bought female politicians still don't get equal pay.,sadness
3476,\xe2\x86\x92 kellyayotte\xe2\x80\x99s vote steal twice price. #disarmhate,sadness
3477,potus vj44 remind undergrad,fear
3478,\xe2\x80\x9cwe need paid family sick,disgust
3479,"it's amazing! labor
 denying history & work great politicians like barbara castle: equal pay act 1970",sadness
3480,,guilt
3481,"hillaryclinton becomes #potus make $300k/annual $400k? im guessing #equalpay issues are
 sorted 4",sadness
3482,phony #poliitcians selectively enforce #rights protect self serving issues #equalwork #equalpay complained politicians,sadness
3483,"louisianagov let's worry about
 real problems instead equal pay! you
 politicians need get your
 head your
 ass!",sadness
3484,carole20091 misterhsk mrjohnnicolson sure muirfield pays women equal pay unlike councils did\nfaux outrage politicians,sadness
3485,hillaryclinton promises & promises! promises politicians ever kept regardless party! certainly & equal,sadness
3486,kudos robin wright solving pay inequality: demand equal pay. needs politicians?\,sadness
3487,thegingerarchy it's weird many politicians peddle crap completely act equal pay act doesn't,sadness
3488,unitetheunion politicians shareholders zero hours contracts minimum wage workers #equalpay,joy
3489,youtube show politicians don't believe women receive equal pay,sadness
3490,saswans hillaryclinton politicians cross $ remove discrimination #equalpay.,joy
3491,gop politicians continue refuse accept free,joy
3492,hope politicians tweeting happy #mothersday today support policies like paid,guilt
3493,rushadriaa #trump leader among politicians equal pay & position woman. women #trump2016 company $1,sadness
3494,crappy politicians need go chris christie vetoed equal pay,sadness
3495,barbrastreisand hillaryclinton we've,disgust
3496,"#broad #statement: ""hey! equal #pay assholes! politicians stop trying legislate",sadness
3497,thank making acceptable politicians take away women's health,sadness
3498,really pretty shady politicians campaign equal,sadness
3499,sadydoyle also never see male stars critiqued 4 making $. see male politicians critiqued 4 it. we're still working equal,sadness
3500,katiemorsenews wkbw women money perhaps inspire politicians insure women also get #equalpay -,guilt
3501,"politicians won't close wage gap because
 it'll also close thigh gap. equal pay women means less opportunity regulate",sadness
3502,unitedvoiceecec equalpayact funk politicians equal pay women last 100,sadness
3503,"#demdebate danabashcnn raising money others running questions? i'm concerned with
 equal pay women",sadness
3504,#raisethewage #equalpay all. everyone make $15,disgust
3505,sensanders 'equal pay' safe buzz-phrase politicians,sadness
3506,#equalpay = got paid more? #robertpalmers sexy ladies #shaniatwain's sexy men? fyi,sadness
3507,equal pay equal work women. it's long washington politicians talking action,sadness
3508,paying men women equally would add $4.3 trillion u.s. economy #equalpayday,sadness
3509,"my
 politicians congratulating equal pay bill: you're 20 years",sadness
3510,i'm absolutely supportive equal pay equal work. it's shameful politicians mislead public #equalpayday.,sadness
3511,rweingarten rhrealitycheck ...won't stop politicians start equal pay,sadness
3512,politicians get #equalpay regardless,sadness
3513,talk equal pay elections? politicians whole career's address,sadness
3514,vpb update: advocates call equal pay women - montpelier \xe2\x80\x94 politicians advocates decried r...,sadness
3515,sure tell politicians fucking assholes equal pay raising minimum-wage fuck,sadness
3516,obama & hillary hasn't done anything related equality people ! # politicians care ! #equal pay ?,sadness
3517,equal pay day excuse politicians bitch white,sadness
3518,"listen today\'s politicians topic ""equal pay""you would think progress",sadness
3519,equal pay issue classic example politicians (who actually know truth) exploiting virtue signaling & statistical,sadness
3520,madeleine equal pay day politicians,sadness
3521,american politicians fighting equalpay uk politicians,sadness
3522,4 ways fix america's #equalpay problem. #4: vote. find politicians stand:,sadness
3523,equal pay equal work. even politicians advocating don't equal never equal. includes obama,sadness
3524,surprising politicians pushing #equalpayday even though equal pay act 1963 exists. it's another long line,sadness
3525,#equalpayday going get equal pay politicians make jokes like i'm cp,sadness
3526,,disgust
3527,remember support politicians explicitly support equal,sadness
3528,dejon97 motives politicians & media peddling misinformation,joy
3529,politicians news companies using equal pay gender gap distract us important...,sadness
3530,"reply
 politicians publishing tax returns. isn't everyone's tax return publicly available like norway. would solve equal pay women",sadness
3531,news today - politicians promising equal pay women. lemmings - we're damn dumb lemmings.,sadness
3532,"tongxiaodi hillaryclinton glassdoor hillary going insist women working them
 politicians get equal pay? with
 pays",sadness
3533,leftfootfwd sophierunning labourwomensnet londonlabour uklabour younglabouruk labourstudents youngfabians politicians.\nequal,joy
3534,trueegal oneiorosgrip always annoying u.s. feminists/politicians constantly act like 1963 equal pay act never,sadness
3535,#feelthebern let's leave establishment politicians like #hillaryclinton dust! #equalpay,joy
3536,#berniesanders: brothers &,disgust
3537,politicians stealing steal lottery comes! equal pay women teachers people,sadness
3538,"women can't get equal pay without
 era; politicians begin say - important law today ratification",sadness
3539,like fact #eu brought us equal pay legislation uk politicians prepared,sadness
3540,lyndawoolard always #teamjbe :) good seeing,guilt
3541,"politicians want 2 make #equalpay hard 2 do? should
 easy
 & fun 4",sadness
3542,great image wfcolorado! #equalpay would add $9.2 billion co's economy. #itstime #copolitics,disgust
3543,nytimes: politicians push,disgust
3544,3) politicians behave compassion 4) equal pay 5) joint paternity/maternity leave 6) world,sadness
3545,,joy
3546,raul stands women! equal,sadness
3547,2016 american politicians still promising equal pay,sadness
3548,tired politicians promising equal pay women delivering. get done,sadness
3549,equal pay free food accommodation free transport work politicians need expenses everything,sadness
3550,politicians wanted #equalpay women would happened 40 years ago. didn't care & don't care,sadness
3551,"gilchrist_levi berniesanders no
 seems like many many politicians want credit equal pay act pretending isn't",sadness
3552,boredelonmusk true! lots talk politicians legislation: equal pay equal,sadness
3553,slipshodkickit_ still haven't answered this..... would numerous politicians fighting equal pay pay already,sadness
3554,happy international women's day! equal pay equal work needs happen now. also politicians\xe2\x80\xa6,disgust
3555,british people politicians,joy
3556,,sadness
3557,wanna something real #iwd2016?\ntell politicians workers women-dominated industries,sadness
3558,whitneyrogersss that's politicians fight equal,sadness
3559,catsrbae33 wouldn't like better represented? politicians women here. wouldn't prefer equal,sadness
3560,get sick tired progressives talking equal pay women. it's damned,sadness
3561,democrats keep talking wealth disparity without admitting they've charge 60 years. politicians want equal pay,sadness
3562,black. holacost. when. some. women. don't. want. other. women. making. equal. pay. some. sick. shit. politicians.,sadness
3563,"minimum wage mainstream politicians media mean ""equal pay equal",sadness
3564,,sadness
3565,either ban politicians accepting speaking fees stop singling hillaryclinton receiving equal pay. #demtownhall,sadness
3566,equal pay type jobs? must politicians regardless sex equally,sadness
3567,live: president obama speaking importance #equalpay,disgust
3568,doctorglc77 andieiamwhoiam drmartyfox pattymurray find amazing press politicians forgotten equal pay act,anger
3569,want #equalpay politicians. zero sounds,sadness
3570,(5),sadness
3571,serious economist believe men women paid differently. politicians pandering,sadness
3572,"#equalpay... about
 #equaljustice? politics aside. can't allow politicians break laws get away with
 it!",sadness
3573,"breaking: state department declares 22 hillaryclinton emails ""top secret"" released.",guilt
3574,feminists politicians actually get real jobs. start talking,sadness
3575,politicians enamored #equalpay conspicuously silent regarding pay gap & others,joy
3576,identity politicians realize need umbrella,sadness
3577,2 industries dominant western culture females paid males. politicians redistribute pay away,sadness
3578,people politicians going address fact equal pay determined numerous accredited,joy
3579,it's pretty sad politicians president misinformed,joy
3580,,disgust
3581,"are
 politicians are
 busy looting",sadness
3582,berniesanders perspective equal pay issue intentionally misleading that's politicians exploit identity,sadness
3583,"i'd
 women won't reach equal pay 2074.maybe politicians spend less time demonizing planned parenthood & time fixing",sadness
3584,politicians rejected bid equal pay states members next term\n debate,sadness
3585,white man votes politicians refuse give american women equal pay. see another wm a-hole. >>,sadness
3586,jlynch661 molon_labia want us believe they've never heard equal pay act. #smdh politicians\n,sadness
3587,a_hernanadez,disgust
3588,professorf would think politicians would terrified equal pay equal,sadness
3589,#demdebate equal pay equal work. agreed. politicians make minimum,sadness
3590,politicians need stop mentioning equal pay equal work debunked,sadness
3591,chrisrossini sensanders already equal pay laws.\n\nsomeone needs tell politicians.\ncc,sadness
3592,study shows us wants politicians,joy
3593,voters want workplace rules ensuring equal,sadness
3594,"never amazed politicians (and human beings!) refuse smile clap idea ""equal pay equal",guilt
3595,"democrats television
 lied",fear
3596,forbes #democrat politicians would pay women employees pay male,joy
3597,michaelianblack meaningful gun,sadness
3598,s/o bernie sanders one male politicians support equal pay equal work,sadness
3599,politicians demand equitable pay nra. contribution amounts place. equal pay equal,sadness
3600,anti-choice politicians also oppose equal pay women. equal pay would boon children supported,sadness
3601,lindamsmith6 i'm bitching it's 48 years shut mouth female politicians pushing equal pay betray,sadness
3602,lessons equal pay corporate america funny & simply,anger
3603,amylong i'll definitely ask door stepping politicians plan do. read week it'll take 106 years get equal pay!,disgust
3604,,anger
3605,really zero justification politicians equal pay women. #equalpay \nnone,sadness
3606,be.,fear
3607,"introduction
 pledge equal pay& gender equality- > #paygappledge new black politicians? #dkpol",sadness
3608,#paygappledge everything scotgovfm advance equal pay & gender,sadness
3609,"ggevirtz people don't know era place can't get equal pay without
 era. need politicians put front & center raise",sadness
3610,theonlydenzell,fear
3611,"#trickortweet! we're scared politicians don
 support #equalpay! #fairpay helps eco
 & #womensucceed?",sadness
3612,politicians stupidity disconcerting republican blocks measure urging equal pay female soccer,sadness
3613,today: join us #trickortweet #equalpay #paidleave & #minimumwage 1pmet! let politicians know #womensucced america,disgust
3614,kamalaharris issarae politicians oppose equal pay telling daughters worth less sons-full,sadness
3615,"politicians & 2016 candidates stand #equalpay #paidleave #minimumwage?#trickortweet tomorrow
 1pm",sadness
3616,"#trickortweet! we're scared politicians don
 support #equalpay! #fairpay helps eco
",sadness
3617,like politicians think equal pay isn't issue think woman shouldn't get make decisions,sadness
3618,clix_593 study equal pay bill passed back 1963. (d) politicians try divide electorate & bank clueless unimformed,sadness
3619,wondering so-called educated politicians stand stage state aren't supportive equal,sadness
3620,places know pay women less staff positions politicians like,sadness
3621,politicians campaign equal pay piss off. would want wife daughter getting paid,sadness
3622,\xe2\x80\xa6 via huffpostpol democratic politicians speak equal pay women,joy
3623,catastrofucking it's already,joy
3624,guy actually audacity say get rid equal pay real politicians agree,sadness
3625,thechristymarie negotation certainly,disgust
3626,super excited tonight's democratic debate! finally politicians addressing relevant topics! ie. climate,joy
3627,amazing wisconsin politicians remove women's equal pay,sadness
3628,"say you
 support equal pay women & you\xe2\x80\x99re republican consistently votes politicians vote",sadness
3629,brasilmagic,sadness
3630,great idea...hope equal pay women forefront politicians,guilt
3631,rt visitparliament: october #suffragette season special events themed tours.,fear
3632,,sadness
3633,last night president obama went intersectionality #cbcfalc15 keynote. #nerdland hype! tune mhpshow. 10am,fear
3634,upwithsteve it's female republican w/war,joy
3635,spoke junior high today & saw this. look gender income disparity! kids get it; politicians don't. #equalpay,sadness
3636,hillaryclinton people heard giving equal pay politicians. that. like saudi,sadness
3637,capitol_weekly equal pay selfish california politicians?? paid equally minimum,sadness
3638,#womensequalityday nice thought it's reality. equal pay\nyet & politicians still want defund #plannedparenthood,sadness
3639,still dialogue 2015 equal pay women & female politicians policies important dress,sadness
3640,politicians often speak equal,sadness
3641,#phcag\ncmhn's deserve equal pay rises rest,sadness
3642,"annemarieweers equal pay argument flawed. ""studies"" use ridiculous parameters. corrupt politicians use people\'s ignorance",sadness
3643,"aolivarkc sometimes! politicians ease ""sell"" pending "" easy handle"" issues ""equal pay""! cnnpolitics",sadness
3644,scares equal pay women topic politicians required stance,sadness
3645,politicians shouldn't get kudos thinking women receive equal pay. everyone agrees that. it's trivial say,sadness
3646,late 1980s-early 90s big bank worked 4 asked us officers donate certain politicians. noticed didn't support women/equal,guilt
3647,us politicians push equal pay women soccer players,sadness
3648,women got abortion,sadness
3649,"pinkthespian p_dubbin government
 passed equal pay act 1963. \xe2\x80\xa6 yet politicians still claiming help",sadness
3650,find funny politicians try promote equal pay/stronger middle lower,sadness
3651,#equal pay #equal work? lets start #politicians & #constituents.blog post: \xe2\x80\xa6 via,sadness
3652,today 1962\n\nhouse passes bill requiring equal pay equal work regardless sex\n\nfirst many politicians,sadness
3653,i'm equal,fear
3654,u.s. politicians push fifa equal pay women,sadness
3655,simspeeeed48 itsmoi_merry get politicians wanting equal pay middle class,sadness
3656,seemingly politicians bringing attention fact law guaranteeing women right equal,sadness
3657,time venus williams fought equal pay #wimbledon (and politicians didn't try make themselves):,sadness
3658,many wi politicians women's vaginas & reproductive,sadness
3659,\xe2\x80\xa6 \nwhy politicians still think equal pay issue? law land says discrimination. let's enforce,joy
3660,"watching equal pay issues. politicians years issues dealt
 decades",sadness
3661,isnotsatoshi,disgust
3662,marygws benrileysmith politicians arrogant,joy
3663,mt \xe2\x80\x9 marcorubio: it\xe2\x80\x99s time [politicians] reflect changing world live,guilt
3664,"one small issue with
 ""equal pay isn\'t women\'s issue"" line. politicians reluctant label things women\'s",sadness
3665,female politicians say transparency key equal pay,sadness
3666,"don\'t need politicians washington pass legislation ""equal pay"". i\'m studying health intellectual property",sadness
3667,politicians talk equal,sadness
3668,hillary going hard equal pay. imagine australia politicians passionate issue:,sadness
3669,"ashtronomist ah course!! men & women obviously equal because
 equal",sadness
3670,wateronatrain politicians would provide equal,sadness
3671,"equal pay progress 'painfully slow': guernsey politicians criticize
 lack progress made equal p...",sadness
3672,giant middle finger politicians oppose paid,joy
3673,"jillianmerchant v_jamieson pennyred scot lab councils politicians ignore scandal equal pay you
 know",sadness
3674,follow q govmikehuckabee: pontifex asking politicians act,sadness
3675,female politicians say transparency key equal pay \n\ntessa berenson \xe2\x80\x93 time\n\nwith women making 78 cents,sadness
3676,"voting math! please
 every women",sadness
3677,ruthhrlc rightsagenda un_women # asked many times cant politicians legitimate equal pay sport woman still stone,sadness
3678,tyhealey male politicians supported,joy
3679,dismissal equal pay,sadness
3680,"i\'m representing bitches, eyes riches see trina already ahead equal pay movement",sadness
3681,"pope francis equal pay women: ""the disparity pure scandal.""",fear
3682,"ilnewsnetwork. shouldn't even debate. anti-women politicians are
 #equalpay 4 us. shame",sadness
3683,#female politicians say transparency key #equalpay,sadness
3684,"s/o politicians can\'t give women equal pay ""religious"" yet overlook bible text god made women equal",sadness
3685,_usapatriot equalityforallx repubgirllife far educated people (non politicians well) talking equal pay,sadness
3686,female politicians say transparency key part equal pay via,sadness
3687,"politicians love
 recycling. recycle every argument 1950s 2day. lgbt",anger
3688,secretagentl #equalpay tip,joy
3689,serious question: politicians,joy
3690,politicians pretending concern wealth inequality vote raising minimum wage & equal pay,sadness
3691,female politicians say transparency key part equal pay via,sadness
3692,sad republican politicians equal pay including stupid gop women politicians.,joy
3693,ronwyden politicians press falsely make thing already law equal pay.\n,sadness
3694,time: female politicians say transparency key equal pay,sadness
3695,six figure per year salary politicians know hardships equal pay.\n \xe2\x80\xa6,disgust
3696,equal pay statistic. #equalpaynow,anger
3697,politicians say fighting equal pay? pass law give,sadness
3698,raimondo quoted time equal pay day rt ryanbeckwith: female politicians say transparency key equal pay,sadness
3699,look like,guilt
3700,female politicians say transparency key equal pay,sadness
3701,female politicians say transparency key part equal pay via,sadness
3702,real clear politics- female politicians say transparency key equal pay: women making 78 cents th...,sadness
3703,#itstime2015 cecilerichards: 'politicians block #equalpay legislation: waiting 2058',disgust
3704,it's,sadness
3705,last year every gop senator voted paycheck fairness act. it's long past time #equalpaynow.,sadness
3706,note politicians block #equalpay legislation: we're waiting 2058 fair,sadness
3707,happy equal pay day! thanks outdated thinking politicians like robportman holiday still,anger
3708,moralstofreedom politicians pay tied median income district,sadness
3709,"senatordurbin problem career politicians like you
 are
",sadness
3710,silly things politicians said equal pay women.,sadness
3711,left wing politicians founded,sadness
3712,"female labor
",joy
3713,question,joy
3714,chezally may right please 3000 followers let's build momentum force politicians address equal pay cases now. hello,sadness
3715,jordanhs way go #jordanhs. hope politicians takes valuable,guilt
3716,big government politicians wants equal,sadness
3717,iwasforreal camdentalking sarah_hayward,sadness
3718,joanna williams: gender pay myth promoted posturing feminist politicians. talking posers #equalpay,joy
3719,povah_f large amount do. many trades money,sadness
3720,uklabour many times politicians promise equal pay general election.,sadness
3721,"italy final panel: eloisa betting
 equal pay ilo pamela schievenin female politicians + welfare",sadness
3722,libtards politicians scream equal pay women free enterprise pay women staffs less men! utter,sadness
3723,vagina go? sex ed teens(and politicians!) via,sadness
3724,cnnpolitics ericbradner \nlet politicians debate equal pay pursue folly war women america ~ brian,sadness
3725,pattyarquette americans equal pay. it's politicians afraid make changes,sadness
3726,ericontrarian find strangely comforting female politicians venal male counterparts. ;-) #equalpay,joy
3727,yes #equalpay! #askhermore gets media talking #upfordebate wants politicians talking too!,sadness
3728,lest,disgust
3729,reject politicians pay women unfairly! #patriciaarquetteforpresident #wagequality #equalpay,joy
3730,monicacrowley ashlandgirl101 pattyarquette #teaparty politicians killed equal pay bills?,sadness
3731,realize #equalpay equal,disgust
3732,elect politicians based promises low,joy
3733,,anger
3734,politicians want #equalpay dispute resolved - via,joy
3735,want equal pay?? go something,sadness
3736,"il government
 rauner says $10 minute
 wage increase 7 yrs. let's increase il politicians pay 7",sadness
3737,go fight big people problems you're real social justice,disgust
3738,sad. politicians stump-speeching #schoolchoice also ones,guilt
3739,pulpologist century half politicians don't support equal pay,sadness
3740,politicians cannot champion equal pay women supports world view male-centric human,sadness
3741,also let's talk amount enthusiasm male politicians equal pay regardless sex! #sotu,sadness
3742,real,sadness
3743,don't understand politicians standing 4 sick,sadness
3744,#stateoftheunion still\n half politicians gay,joy
3745,conservative politicians \n\n\xe2\x80\x9 billyeichner:,sadness
3746,hope uk politicians taking note obama's stance regards equal pay women. job,sadness
3747,don't understand women (or,anger
3748,rowefinkbeiner momsrising wonder politicians talk equal pay..if practice preach,sadness
3749,"stupid politicians are? them
 president said equal pay women & dumbass rep won't applaud. guess don't",sadness
3750,actual politicians making actual decisions country aren't clapping equal,sadness
3751,paid sick,joy
3752,"loved watching old rich white politicians stay seated standing oh
 equal pay",sadness
3753,really pisses politicians don't stand clap equal pay. a**hole. know,sadness
3754,,anger
3755,#cnnsotu didn't politicians stand comes equal pay equal,sadness
3756,blows mind politicians choose stand stand #sotu. mean stand & cheer equal,sadness
3757,caught rclick09 recording yelling politicians standing equal pay,sadness
3758,#teachers public servants politicians private investors can't equal,sadness
3759,"legant66 nationalpost roused 'their stupor' - don't see you
 campaigning equal pay women 50% fem",sadness
3760,katching i: gemma arterton rallies equal pay veteran dagenham campaigners politicians parliament,sadness
3761,lets create twitter storm shame lab politicians act equal pay. cases decade old 2015.hundreds women died. jim murphy?,joy
3762,grahamemorris thanks tweeting photo #equalpay public appreciate honest candid politicians. great christmas best,disgust
3763,7 tory mps voted equal pay bill \nbecause politicians people,joy
3764,jen_kotila thebaxterbean america republican politicians fight equal right & equal pay,sadness
3765,...,sadness
3766,all_our_lives could convince #prolife politicians,sadness
3767,"you
 think male politicians vote bodies? you
 believe equal pay? fuck wrong",sadness
3768,politicians must value,sadness
3769,yosoy_marian read names female politicians voted equal,joy
3770,roddy1314 johnmcinroe jimmurphymp sarahboyackmsp keep asking lab politicians ignore fact women die waiting equal,sadness
3771,"jes5icalind lexi_merkel you
 look",guilt
3772,mountmydewxd karree8 serious? disproved? politicians still campaigning equal pay equal work,sadness
3773,cofemale republican politicians serious equality least one would've voted equal pay. none,sadness
3774,whoopigoldberg wasn't people politicians need,sadness
3775,hope fighting gamegate made effort fight politicians looking stop things like abortion,sadness
3776,women war: 'lady' george washington's secret six - let politicians debate equal pay pursue ...,joy
3777,"ebonyism_ doesn't matter. cat calls are
 nothing compared politicians voting women's rights & equal",sadness
3778,equal pay,sadness
3779,#women #womensucceed politicians stop sticking noses #right2choose & stopping #equalpay 4 us,sadness
3780,mainepeople turning healthcare,sadness
3781,huffpostwomen find politicians campaign 4 equal pay 4women actually practices,sadness
3782,even women politicians voted equal pay act women .,sadness
3783,"claudiajordan politicians pontificating (equal pay). even obama administration doesn't pay women equally. feel you
",sadness
3784,,disgust
3785,insulting politicians think care,joy
3786,"#equalpay <- them
 politicians pay equally w/o mandated first. much ask? #gunsense \",sadness
3787,"politicians talk ""family values"" really mean want take away woman\'s right choose deny equal pay",sadness
3788,whitehouse : equal pay! overpay called politicians! women make $ work!\n#union #laborers,sadness
3789,politicians telling women don't vote democratic they're danger getting equal pay. supreme court already ruled,sadness
3790,coolchange80 remind politicians equal pay act law since 1963 & needs acts define it.or equal,sadness
3791,nancypelosi #equalpay prog-libs lost credibility helping,sadness
3792,want #equalpay ? vote 4 politicians support,sadness
3793,raise voices choose away policies politicians belong \xe2\x80\x9cmad men\xe2\x80\x9d episode.,joy
3794,politicians bad' good excuse voting,sadness
3795,#women remember #politicians #equalpay,guilt
3796,"dtwhitehousedt rachughess baylormyers elihmiller mloarafpoh you
 tell many politicians preach equal",sadness
3797,women: oh-state republican politicians want \xe2\x80\x9cequal pay\xe2\x80\x9d \xe2\x80\x9cliving wage\xe2\x80\x9d! vote dem! \n ivn aarpohio unitewomenoh gop,sadness
3798,equal pay never pass congress businesses use money buy,sadness
3799,female politicians state openly women don't deserve equal pay equal work either lying stupid #republican,sadness
3800,vote #gop politicians bad things happen: #redstate poverty shrinking #middleclass #jobs #outsourcing,joy
3801,rt womenvotepa: hearing pa politicians openly call equal pay women--just like,sadness
3802,lifenewshq politicians vote equal,sadness
3803,"female people
 want politicians messing reproductive rights equal pay",sadness
3804,"q4: would female politicians screen
 lead greater discussion political gender justice",sadness
3805,"pres. obama #equalpay: ""we\'ve got away politicians belong mad men episode!"" \n\ncrowd cheers",sadness
3806,jrotkoff equal pay,sadness
3807,republican crushed equal pay: via youtube.,sadness
3808,"fact politicians still use ""equal pay women"" campaign platform",joy
3809,jenjhall favorite video #equalpay issue voters & politicians need see #ncsen,sadness
3810,ireland0828 workclassjane progress4ohio tyla54 time replace gop politicians w/dems favor equal pay,sadness
3811,"cher support politicians support equal pay equal rights! demand jobs! fuck
 ""old boys clu",sadness
3812,barackobama time politicians paid minimum,sadness
3813,#teachers #equal #pay #merit #politicians,sadness
3814,new: republican politicians say want make birth control,sadness
3815,unitebluewi deeevaaa wow we've come another 7 cents. politicians wives cut bedroom till vote equal,sadness
3816,politicians getting killed bill giving men women equal pay? makes,sadness
3817,"women: mi-state republican politicians want \xe2\x80\x9cequal pay\xe2\x80\x9d \xe2\x80\x9cliving wage\xe2\x80\x9d! vote them
 else! unitewomenmi freep detroitnews",sadness
3818,american politicians never cease amaze me. example: every single republican senate voted equal pay women.,sadness
3819,liberal politicians rallying congress voting equal pay bill citing a...,joy
3820,sethrogen #equalpay pretty much non issue politicians use incite,sadness
3821,sethrogen already law guarantees equal pay equal work. don't listen politicians vote trolling,sadness
3822,hope women (and men) voting age paying attention politicians voting equal,sadness
3823,republicans bad,joy
3824,"women don't need plaques & photo operations
 politicians. need #equality #equalpay #reprorights",disgust
3825,far,guilt
3826,equality means equal pay all.,sadness
3827,april,fear
3828,women support politicians don't support equal pay stupid,sadness
3829,andrewbernal87 way? equal pay? oh,sadness
3830,"high-ranking politicians with
 open attitude #equalpay #womensequalityday",joy
3831,rest granddaughters every single right son & grandsons have. -vp #womensequalityday,anger
3832,today anniversary women's suffrage. let's make count electing politicians want equal pay conservation,sadness
3833,happy women's equality day! check one way female politicians standing women equal pay:,sadness
3834,tired politicians arguing exactly much less women make compared men. 100?,sadness
3835,camp arguments remind said decade ago couldn't win equal pay cases.,sadness
3836,politicians employers need pay,joy
3837,campaign equal pay,sadness
3838,simonhamilton shame executive. still mention equal pay psni staff. lies,sadness
3839,snullvit muhfeelz,sadness
3840,politicians try get way woman,sadness
3841,years woman get equal pay,sadness
3842,politicians bad excuse,joy
3843,"scotsunionist beg differ. low paid women died waiting equal pay. one example complacency but
 politicians. new",sadness
3844,gop wrong women: opposed equal,sadness
3845,equal pay - simple monkeys understand,sadness
3846,women republican politicians women rights raising wages birth control jobs equal pay 4 women safe abortions.,sadness
3847,jason ritchie (d): women deserve better,sadness
3848,"women deserve better from
 politicians.\n#equalpay #raisethewage\nvote 4 democrats\n#rondickey\n",sadness
3849,women deserve better politicians \na huffpostpol exclusive ritchie4wa8,sadness
3850,"chrismurphyct #equalpay?! work harder you... pull year? #politicians fucking
",sadness
3851,retweet agree need politicians believe equal work deserves equal,sadness
3852,politicians hypocrites equal pay. north,sadness
3853,#yesallwomen get equal pay men since created equal. male politicians make rules women's,sadness
3854,#yesallwomen it's 2014 politicians voted equal pay women still unfortunately,sadness
3855,bbcsarahsmith please serious coverage equal pay scot new prog.in nlc asked acas intervene - lab politicians,joy
3856,happyloner: politicians enable misogyny. #equalpay #slutshaming #abortionrightsyes,joy
3857,"engelundgeister usatoday said before""im going laugh loudly""when low wage earners politicians promote organize equal",sadness
3858,members remain equal pay -,sadness
3859,unisontweets still waiting equal pay #unison failed consult busy bed,joy
3860,sdtilock right sister speaking truth don't forget gop brainless women politicians voted equal pay & birth control,sadness
3861,judiu883 republican males & women politicians sale asked satan brothers koch & alderson. gop women voted equal pay,sadness
3862,won politicians:,disgust
3863,mpf2011,joy
3864,shout politicians fight us minimum wage & equal pay & allow us corps evade labor & tax laws outsourcing &,sadness
3865,politicians represent community interest recently failed vote for: ~equal pay,joy
3866,jenniferlawrence missusa\nsettle #equalpay & raise #minimumwage first!\nmale politicians imposing another tax women's desire,sadness
3867,politicians bad excuse,joy
3868,barackobama u.s. politicians simply work adoption ilo convention equal pay equal,sadness
3869,zachbarnes97 like,sadness
3870,don\'t politicians think way barackobama: take stand equal pay women:,sadness
3871,"politicians goad us war save
 little girls archaic ""unequal"" treatment #congress votes equal pay 4women",sadness
3872,calixthompson like female politicians voted equal pay\xc2\xbf\xc2\xbf\xc2\xbf\xc2\xbf,sadness
3873,"can\'t believe ""i support equal pay women"" even considered thing politicians boast",sadness
3874,always wonder politicians equal pay men women,sadness
3875,equal pay work--even animals understand it....why can't politicians?,sadness
3876,"politicians sound stupid trying offer argument women get equal pay?...oh problem
 because
 valid one doesn't",sadness
3877,economists politicians debating #payinequality nationwide. equal pay equal work remains goal,sadness
3878,equal pay equal work' still goal oregon: economists politicians debating pay inequality nati...,sadness
3879,equal pay equal work' still goal oregon: economists politicians debating pay,sadness
3880,senate voted equal pay. politicians concerned moral,joy
3881,come,guilt
3882,seriously don't understand politicians equal pay act. wake up! it's,sadness
3883,statistical frauds equal pay: offended politicians try manipulate,sadness
3884,lmdapper want work stupid like gop women politicians voted women rights equal pay. brainless,sadness
3885,equal pay act 1963/civil rights act 1964 protect workers gender based discrimination! it's already,sadness
3886,ever notice family values politicians aren't ones supporting legislation would make easier,disgust
3887,truth equal pay - political fodder - many women insulted politicians assume capable of...,sadness
3888,equal pay equal work motto. time make reality getting good word politicians &,sadness
3889,teeth equal pay? need law women pay 77% student,sadness
3890,. senatorbarb senate speech #equalpay inspired & gave much-needed faith politicians. thank you.,guilt
3891,no-nonsense politicians like,sadness
3892,marcorubio dare think women unworthy equal pay. women,sadness
3893,dissasociopath yep clinton pelosi reid obama gore & kerry families #filthyrichwhiteelitists #equalpay,joy
3894,review: website shows politicians women's #equalpay,guilt
3895,politicians bad excuse,joy
3896,(pic) map us politicians voted women equal pay workforce. usual gop,sadness
3897,women republican politicians voted equal pay women. another woman vote lilly ledbetter bill.,sadness
3898,icymi: website shows politicians women's #equalpay,guilt
3899,really believes politicians don't agree equal pay women shouldn't,sadness
3900,shorter ruth marcus: equal pay,sadness
3901,"lessgovmorefun fnthefive evidence - them
 politicians are
 hypocrites comes 2 equal",sadness
3902,"njchamber politicians like amercans #poverty especially
 comes #renewui #raisethewage #equalpay speak 3mil",sadness
3903,"penis
 durbin phony self serving old man liar! equal pay crap started votes.get exorbitant salaried execs/politicians",sadness
3904,ireland0828 sttbs73 ruthmarcus equal pay straight forward&politicians care4the women lives wouldn't use,sadness
